provincia,semana_id,anio_epi,semana,calendar_start_date,casos
NAPO,2020-W27,2020,27,2020-07-05,3.0
ORELLANA,2020-W27,2020,27,2020-07-05,10.0
SUCUMBIOS,2020-W27,2020,27,2020-07-05,3.0
ZAMORA CHINCHIPE,2020-W27,2020,27,2020-07-05,1.0
BOLIVAR,2020-W28,2020,28,2020-07-12,1.0
CANAR,2020-W28,2020,28,2020-07-12,1.0
COTOPAXI,2020-W28,2020,28,2020-07-12,1.0
EL ORO,2020-W28,2020,28,2020-07-12,1.0
ESMERALDAS,2020-W28,2020,28,2020-07-12,1.0
GUAYAS,2020-W28,2020,28,2020-07-12,15.0
IMBABURA,2020-W28,2020,28,2020-07-12,1.0
LOS RIOS,2020-W28,2020,28,2020-07-12,3.0
MANABI,2020-W28,2020,28,2020-07-12,4.0
NAPO,2020-W28,2020,28,2020-07-12,3.0
ORELLANA,2020-W28,2020,28,2020-07-12,4.0
PASTAZA,2020-W28,2020,28,2020-07-12,1.0
PICHINCHA,2020-W28,2020,28,2020-07-12,1.0
CANAR,2020-W29,2020,29,2020-07-19,1.0
COTOPAXI,2020-W29,2020,29,2020-07-19,1.0
EL ORO,2020-W29,2020,29,2020-07-19,3.0
ESMERALDAS,2020-W29,2020,29,2020-07-19,1.0
GALAPAGOS,2020-W29,2020,29,2020-07-19,1.0
GUAYAS,2020-W29,2020,29,2020-07-19,10.0
IMBABURA,2020-W29,2020,29,2020-07-19,3.0
LOJA,2020-W29,2020,29,2020-07-19,1.0
LOS RIOS,2020-W29,2020,29,2020-07-19,3.0
MANABI,2020-W29,2020,29,2020-07-19,6.0
MORONA SANTIAGO,2020-W29,2020,29,2020-07-19,1.0
NAPO,2020-W29,2020,29,2020-07-19,3.0
ORELLANA,2020-W29,2020,29,2020-07-19,6.0
PASTAZA,2020-W29,2020,29,2020-07-19,3.0
PICHINCHA,2020-W29,2020,29,2020-07-19,1.0
SUCUMBIOS,2020-W29,2020,29,2020-07-19,1.0
AZUAY,2020-W30,2020,30,2020-07-26,1.0
CANAR,2020-W30,2020,30,2020-07-26,1.0
EL ORO,2020-W30,2020,30,2020-07-26,6.0
ESMERALDAS,2020-W30,2020,30,2020-07-26,1.0
GUAYAS,2020-W30,2020,30,2020-07-26,6.0
LOJA,2020-W30,2020,30,2020-07-26,4.0
LOS RIOS,2020-W30,2020,30,2020-07-26,6.0
MANABI,2020-W30,2020,30,2020-07-26,3.0
NAPO,2020-W30,2020,30,2020-07-26,1.0
ORELLANA,2020-W30,2020,30,2020-07-26,6.0
PASTAZA,2020-W30,2020,30,2020-07-26,1.0
PICHINCHA,2020-W30,2020,30,2020-07-26,1.0
SUCUMBIOS,2020-W30,2020,30,2020-07-26,1.0
ZAMORA CHINCHIPE,2020-W30,2020,30,2020-07-26,1.0
CANAR,2020-W31,2020,31,2020-08-02,1.0
EL ORO,2020-W31,2020,31,2020-08-02,6.0
ESMERALDAS,2020-W31,2020,31,2020-08-02,1.0
GUAYAS,2020-W31,2020,31,2020-08-02,10.0
LOJA,2020-W31,2020,31,2020-08-02,1.0
LOS RIOS,2020-W31,2020,31,2020-08-02,3.0
MANABI,2020-W31,2020,31,2020-08-02,1.0
NAPO,2020-W31,2020,31,2020-08-02,1.0
ORELLANA,2020-W31,2020,31,2020-08-02,25.0
PASTAZA,2020-W31,2020,31,2020-08-02,1.0
PICHINCHA,2020-W31,2020,31,2020-08-02,3.0
SUCUMBIOS,2020-W31,2020,31,2020-08-02,1.0
COTOPAXI,2020-W32,2020,32,2020-08-09,1.0
EL ORO,2020-W32,2020,32,2020-08-09,1.0
ESMERALDAS,2020-W32,2020,32,2020-08-09,1.0
GUAYAS,2020-W32,2020,32,2020-08-09,6.0
LOJA,2020-W32,2020,32,2020-08-09,1.0
LOS RIOS,2020-W32,2020,32,2020-08-09,4.0
MANABI,2020-W32,2020,32,2020-08-09,3.0
NAPO,2020-W32,2020,32,2020-08-09,3.0
ORELLANA,2020-W32,2020,32,2020-08-09,3.0
PASTAZA,2020-W32,2020,32,2020-08-09,1.0
AZUAY,2020-W33,2020,33,2020-08-16,1.0
BOLIVAR,2020-W33,2020,33,2020-08-16,1.0
COTOPAXI,2020-W33,2020,33,2020-08-16,1.0
EL ORO,2020-W33,2020,33,2020-08-16,1.0
ESMERALDAS,2020-W33,2020,33,2020-08-16,4.0
GALAPAGOS,2020-W33,2020,33,2020-08-16,1.0
GUAYAS,2020-W33,2020,33,2020-08-16,10.0
LOJA,2020-W33,2020,33,2020-08-16,1.0
LOS RIOS,2020-W33,2020,33,2020-08-16,6.0
MANABI,2020-W33,2020,33,2020-08-16,6.0
NAPO,2020-W33,2020,33,2020-08-16,1.0
ORELLANA,2020-W33,2020,33,2020-08-16,6.0
PASTAZA,2020-W33,2020,33,2020-08-16,3.0
PICHINCHA,2020-W33,2020,33,2020-08-16,1.0
SUCUMBIOS,2020-W33,2020,33,2020-08-16,1.0
BOLIVAR,2020-W34,2020,34,2020-08-23,1.0
EL ORO,2020-W34,2020,34,2020-08-23,1.0
ESMERALDAS,2020-W34,2020,34,2020-08-23,1.0
GUAYAS,2020-W34,2020,34,2020-08-23,7.0
LOJA,2020-W34,2020,34,2020-08-23,1.0
LOS RIOS,2020-W34,2020,34,2020-08-23,1.0
MANABI,2020-W34,2020,34,2020-08-23,12.0
MORONA SANTIAGO,2020-W34,2020,34,2020-08-23,1.0
NAPO,2020-W34,2020,34,2020-08-23,1.0
ORELLANA,2020-W34,2020,34,2020-08-23,3.0
PASTAZA,2020-W34,2020,34,2020-08-23,1.0
PICHINCHA,2020-W34,2020,34,2020-08-23,1.0
SUCUMBIOS,2020-W34,2020,34,2020-08-23,1.0
BOLIVAR,2020-W35,2020,35,2020-08-30,1.0
EL ORO,2020-W35,2020,35,2020-08-30,3.0
ESMERALDAS,2020-W35,2020,35,2020-08-30,3.0
GUAYAS,2020-W35,2020,35,2020-08-30,15.0
LOJA,2020-W35,2020,35,2020-08-30,1.0
LOS RIOS,2020-W35,2020,35,2020-08-30,3.0
MANABI,2020-W35,2020,35,2020-08-30,7.0
MORONA SANTIAGO,2020-W35,2020,35,2020-08-30,1.0
NAPO,2020-W35,2020,35,2020-08-30,1.0
ORELLANA,2020-W35,2020,35,2020-08-30,1.0
PASTAZA,2020-W35,2020,35,2020-08-30,1.0
PICHINCHA,2020-W35,2020,35,2020-08-30,1.0
SUCUMBIOS,2020-W35,2020,35,2020-08-30,1.0
AZUAY,2020-W36,2020,36,2020-09-06,1.0
EL ORO,2020-W36,2020,36,2020-09-06,1.0
ESMERALDAS,2020-W36,2020,36,2020-09-06,1.0
GUAYAS,2020-W36,2020,36,2020-09-06,3.0
LOJA,2020-W36,2020,36,2020-09-06,1.0
LOS RIOS,2020-W36,2020,36,2020-09-06,1.0
MANABI,2020-W36,2020,36,2020-09-06,17.0
NAPO,2020-W36,2020,36,2020-09-06,9.0
PASTAZA,2020-W36,2020,36,2020-09-06,1.0
PICHINCHA,2020-W36,2020,36,2020-09-06,3.0
ZAMORA CHINCHIPE,2020-W36,2020,36,2020-09-06,1.0
CANAR,2020-W37,2020,37,2020-09-13,1.0
COTOPAXI,2020-W37,2020,37,2020-09-13,1.0
EL ORO,2020-W37,2020,37,2020-09-13,1.0
ESMERALDAS,2020-W37,2020,37,2020-09-13,1.0
GUAYAS,2020-W37,2020,37,2020-09-13,10.0
LOJA,2020-W37,2020,37,2020-09-13,1.0
LOS RIOS,2020-W37,2020,37,2020-09-13,1.0
MANABI,2020-W37,2020,37,2020-09-13,10.0
MORONA SANTIAGO,2020-W37,2020,37,2020-09-13,1.0
NAPO,2020-W37,2020,37,2020-09-13,3.0
ORELLANA,2020-W37,2020,37,2020-09-13,6.0
PASTAZA,2020-W37,2020,37,2020-09-13,1.0
PICHINCHA,2020-W37,2020,37,2020-09-13,1.0
SUCUMBIOS,2020-W37,2020,37,2020-09-13,1.0
ZAMORA CHINCHIPE,2020-W37,2020,37,2020-09-13,1.0
BOLIVAR,2020-W38,2020,38,2020-09-20,1.0
CANAR,2020-W38,2020,38,2020-09-20,1.0
EL ORO,2020-W38,2020,38,2020-09-20,1.0
ESMERALDAS,2020-W38,2020,38,2020-09-20,1.0
GUAYAS,2020-W38,2020,38,2020-09-20,6.0
LOJA,2020-W38,2020,38,2020-09-20,1.0
LOS RIOS,2020-W38,2020,38,2020-09-20,3.0
MANABI,2020-W38,2020,38,2020-09-20,6.0
MORONA SANTIAGO,2020-W38,2020,38,2020-09-20,1.0
NAPO,2020-W38,2020,38,2020-09-20,3.0
ORELLANA,2020-W38,2020,38,2020-09-20,3.0
PASTAZA,2020-W38,2020,38,2020-09-20,1.0
PICHINCHA,2020-W38,2020,38,2020-09-20,1.0
SUCUMBIOS,2020-W38,2020,38,2020-09-20,1.0
COTOPAXI,2020-W39,2020,39,2020-09-27,1.0
ESMERALDAS,2020-W39,2020,39,2020-09-27,3.0
GUAYAS,2020-W39,2020,39,2020-09-27,12.0
LOJA,2020-W39,2020,39,2020-09-27,1.0
LOS RIOS,2020-W39,2020,39,2020-09-27,3.0
MANABI,2020-W39,2020,39,2020-09-27,6.0
MORONA SANTIAGO,2020-W39,2020,39,2020-09-27,1.0
NAPO,2020-W39,2020,39,2020-09-27,3.0
ORELLANA,2020-W39,2020,39,2020-09-27,6.0
PASTAZA,2020-W39,2020,39,2020-09-27,1.0
PICHINCHA,2020-W39,2020,39,2020-09-27,1.0
SUCUMBIOS,2020-W39,2020,39,2020-09-27,1.0
BOLIVAR,2020-W40,2020,40,2020-10-04,1.0
COTOPAXI,2020-W40,2020,40,2020-10-04,1.0
EL ORO,2020-W40,2020,40,2020-10-04,1.0
ESMERALDAS,2020-W40,2020,40,2020-10-04,1.0
GUAYAS,2020-W40,2020,40,2020-10-04,10.0
LOS RIOS,2020-W40,2020,40,2020-10-04,1.0
MANABI,2020-W40,2020,40,2020-10-04,6.0
NAPO,2020-W40,2020,40,2020-10-04,3.0
ORELLANA,2020-W40,2020,40,2020-10-04,1.0
PICHINCHA,2020-W40,2020,40,2020-10-04,1.0
SUCUMBIOS,2020-W40,2020,40,2020-10-04,1.0
